"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"67","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","PosA","1Fam","1Story","7","5",1989,"Gable","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","Gd","TA","Gd","GLQ",912,"Unf",1947,"TA","Y",2207,"TA","Min1",1,"Gd","Attchd","RFn",576,"TA","TA","Y","None","WD","Normal",12.1007121298723,"TRUE","1970s","FALSE",3,301
"68","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2003,"Gable","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av","GLQ",1013,"Unf",1453,"Ex","Y",1479,"Gd","Typ",0,"No","Attchd","RFn",558,"TA","TA","Y","None","WD","Normal",12.3282902782544,"FALSE","2000s","FALSE",3,173
"69","30","RM","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Artery","1Fam","1Story","4","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",747,"TA","Y",747,"TA","Typ",0,"No","Attchd","Unf",220,"TA","TA","Y","None","WD","Normal",11.289781913656,"TRUE","1940s","FALSE",1,0
"70","50","RL","NoAlley","Reg","Lvl","Corner","Gtl","ClearCr","Norm","1Fam","1.5Fin","7","4",1953,"Gable","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",603,"Unf",1304,"TA","Y",2287,"TA","Typ",1,"TA","Attchd","Fin",667,"TA","TA","Y","None","WD","Normal",12.3238556811866,"FALSE","1950s","FALSE",2,135
"71","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","7","6",1973,"Gable","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",1880,"Unf",2223,"Ex","Y",2223,"TA","Typ",2,"Gd","Attchd","Fin",516,"TA","TA","Y","None","WD","Normal",12.4049235042753,"FALSE","1970s","FALSE",3,300
"72","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","Mitchel","Norm","1Fam","1Story","4","6",2006,"Gable","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",565,"Unf",845,"TA","Y",845,"TA","Typ",0,"No","Detchd","Unf",360,"TA","TA","Y","None","WD","Normal",11.7714361601217,"TRUE","1980s","FALSE",2,0
"73","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story","7","5",1998,"Gable","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",832,"Gd","Y",1718,"TA","Typ",1,"TA","Attchd","Fin",427,"TA","TA","Y","None","WD","Normal",12.1281111040605,"FALSE","1990s","FALSE",2.5,385
"74","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","7",2003,"Gable","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","TA","TA","No","ALQ",320,"BLQ",1086,"Gd","Y",1086,"TA","Typ",0,"No","Attchd","Unf",490,"TA","TA","Y","GdWo","WD","Normal",11.8837991283088,"TRUE","1950s","FALSE",2,0
"75","50","RM","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","2Story","3","6",1950,"Gambrel","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",840,"Gd","N",1605,"TA","Typ",0,"No","Detchd","Unf",379,"TA","TA","Y","None","WD","Normal",11.5843154610569,"TRUE","1910s","FALSE",2,202
"76","180","RM","NoAlley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Twnhs","SLvl","4","5",1973,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",462,"Unf",462,"TA","Y",988,"TA","Typ",0,"No","BuiltIn","Unf",297,"TA","TA","Y","GdWo","WD","Normal",11.418614785499,"FALSE","1970s","FALSE",2,221
"77","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","4","7",1956,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",228,"Unf",952,"Ex","Y",952,"TA","Typ",0,"No","Detchd","Unf",283,"TA","TA","Y","None","WD","Normal",11.8185702377962,"FALSE","1950s","FALSE",1,0
"78","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","5","5",2001,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",336,"GLQ",672,"TA","Y",1285,"TA","Min1",0,"No","Detchd","Unf",240,"TA","TA","Y","MnPrv","WD","Normal",11.7519423654407,"TRUE","1940s","FALSE",2,0
"79","90","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","Duplex","1Story","4","5",1968,"Hip","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",1768,"TA","N",1768,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.8240798936072,"FALSE","1960s","FALSE",2,0
"80","50","RM","Grvl","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","2Story","5","6",1981,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",440,"Gd","Y",1230,"TA","Typ",0,"No","Detchd","Unf",440,"TA","TA","Y","MnPrv","WD","Normal",11.6082356447746,"TRUE","1910s","FALSE",1.5,202
"81","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","2Story","6","6",1968,"Gable","VinylSd","VinylSd","BrkFace",576,"TA","Gd","CBlock","Gd","TA","No","Rec",448,"Unf",896,"TA","Y",2142,"Gd","Typ",1,"Gd","Attchd","Fin",509,"TA","TA","Y","None","WD","Normal",12.173032791452,"FALSE","1960s","FALSE",2.5,324
"82","120","RM","NoAlley","Reg","Lvl","FR2","Gtl","Mitchel","Norm","TwnhsE","1Story","6","5",1998,"Hip","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","Ex","Gd","No","GLQ",1201,"Unf",1237,"Ex","Y",1337,"TA","Typ",0,"No","Attchd","Fin",405,"TA","TA","Y","None","WD","Normal",11.9414558460094,"FALSE","1990s","FALSE",3,199
"83","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","8","5",2007,"Gable","VinylSd","VinylSd","Stone",468,"TA","TA","PConc","Gd","TA","No","GLQ",33,"Unf",1563,"Ex","Y",1563,"Gd","Typ",1,"Gd","Attchd","RFn",758,"TA","TA","Y","None","WD","Normal",12.4090134895269,"FALSE","2000s","FALSE",2,243
"84","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","5",1960,"Gable","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",1065,"Gd","Y",1065,"TA","Typ",0,"No","Detchd","Unf",461,"TA","TA","Y","None","COD","Normal",11.7479975871497,"FALSE","1960s","FALSE",1.5,74
"85","80","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","SLvl","7","5",1996,"Gable","HdBoard","HdBoard","BrkFace",22,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",384,"Gd","Y",1474,"TA","Typ",1,"TA","BuiltIn","Fin",400,"TA","TA","Y","None","WD","Normal",12.0346910287746,"TRUE","1990s","FALSE",2.5,192
"86","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","NoRidge","Norm","1Fam","2Story","8","5",1992,"Hip","HdBoard","HdBoard","BrkFace",284,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",1288,"Ex","Y",2417,"Gd","Typ",1,"TA","Attchd","Unf",462,"TA","TA","Y","None","WD","Normal",12.4684369099977,"TRUE","1990s","FALSE",2.5,209
"87","60","RL","NoAlley","IR2","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",2005,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",684,"Ex","Y",1560,"Gd","Typ",1,"Gd","BuiltIn","Fin",400,"TA","TA","Y","None","WD","Normal",12.0668105781967,"FALSE","2000s","FALSE",2.5,138
"88","160","FV","Pave","Reg","Lvl","Corner","Gtl","Somerst","Norm","TwnhsE","2Story","6","5",2009,"Gable","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",612,"Ex","Y",1224,"Gd","Typ",0,"No","Detchd","RFn",528,"TA","TA","Y","None","New","Partial",12.0106658491876,"FALSE","2000s","FALSE",2.5,234
"89","50","C (all)","NoAlley","IR1","Lvl","Corner","Gtl","IDOTRR","Feedr","1Fam","1.5Fin","3","2",1982,"Hip","Plywood","Plywood","None",0,"Fa","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",1013,"TA","N",1526,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","MnPrv","ConLD","Abnorml",11.3504065354725,"TRUE","1910s","FALSE",1,156
"90","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","4","5",1995,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",588,"Unf",990,"Ex","Y",990,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.7248058240057,"TRUE","1990s","FALSE",2,0
"91","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","4","5",1950,"Gable","BrkFace","Wd Sdng","None",0,"TA","TA","Slab","No","No","No","No",0,"No",0,"TA","Y",1040,"TA","Typ",0,"No","Detchd","Unf",420,"TA","TA","Y","None","WD","Normal",11.6073261403917,"FALSE","1950s","FALSE",1,29
"92","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","3",1961,"Hip","HdBoard","HdBoard","BrkCmn",203,"TA","TA","CBlock","TA","TA","No","Rec",600,"Unf",1235,"TA","Y",1235,"TA","Typ",0,"No","Attchd","Unf",480,"TA","TA","Y","GdWo","WD","Abnorml",11.4988265405907,"FALSE","1960s","FALSE",1,0
"93","30","RL","Grvl","IR1","HLS","Inside","Gtl","Crawfor","Norm","1Fam","1Story","5","7",2006,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","Gd","TA","No","ALQ",713,"Unf",876,"Ex","Y",964,"TA","Typ",0,"No","Detchd","Unf",432,"TA","TA","Y","None","WD","Normal",12.0045682693194,"TRUE","1920s","FALSE",2,44
"94","190","C (all)","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Norm","2fmCon","2.5Unf","6","6",1998,"Hip","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","Mn","Rec",1046,"Unf",1214,"Ex","N",2291,"TA","Typ",1,"Gd","Detchd","Unf",506,"TA","TA","Y","None","WD","Normal",11.8048485316793,"TRUE","1910s","FALSE",2.5,99
"95","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","6","5",1997,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","No","GLQ",648,"Unf",824,"Ex","Y",1786,"Gd","Typ",0,"No","Attchd","RFn",684,"TA","TA","Y","None","WD","Normal",12.2295450017153,"FALSE","1990s","FALSE",3.5,162
"96","60","RL","NoAlley","IR2","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story","6","8",1993,"Gable","VinylSd","VinylSd","BrkFace",68,"Ex","Gd","PConc","Gd","Gd","No","ALQ",310,"Unf",680,"Gd","Y",1470,"TA","Typ",1,"TA","BuiltIn","Fin",420,"TA","TA","Y","None","WD","Normal",12.1281111040605,"FALSE","1990s","FALSE",2.5,295
"97","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",1999,"Gable","VinylSd","VinylSd","BrkFace",183,"Gd","TA","PConc","Gd","TA","Av","ALQ",1162,"Unf",1588,"Ex","Y",1588,"Gd","Typ",0,"No","Attchd","RFn",472,"TA","TA","Y","None","WD","Normal",12.273731294004,"FALSE","1990s","FALSE",2,187
"98","20","RL","NoAlley","Reg","HLS","Inside","Gtl","Edwards","Norm","1Fam","1Story","4","5",1965,"Hip","HdBoard","HdBoard","BrkFace",48,"TA","TA","CBlock","TA","TA","No","Rec",520,"Unf",960,"TA","Y",960,"TA","Typ",0,"No","Attchd","Fin",432,"TA","TA","P","None","WD","Normal",11.4589971229447,"FALSE","1960s","FALSE",2,120
"99","30","RL","NoAlley","Reg","Lvl","Corner","Gtl","Edwards","Norm","1Fam","1Story","5","5",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",108,"Unf",458,"Fa","N",835,"TA","Typ",0,"No","Basment","Unf",366,"Fa","TA","Y","None","COD","Abnorml",11.3265958867787,"TRUE","1920s","FALSE",1,77
"100","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","4","5",1959,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",569,"Unf",950,"Fa","Y",1225,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.7671800113095,"FALSE","1950s","FALSE",2.5,352
"101","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story","6","7",2001,"Gable","Plywood","Plywood","BrkFace",28,"TA","TA","PConc","TA","TA","Mn","ALQ",1200,"Unf",1610,"Gd","Y",1610,"Gd","Typ",2,"TA","Attchd","RFn",480,"TA","TA","Y","None","WD","Normal",12.2307652581205,"TRUE","1970s","FALSE",3,236
"102","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","6","5",1985,"Gable","HdBoard","HdBoard","BrkFace",336,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",741,"TA","Y",1732,"Gd","Typ",1,"TA","Attchd","Fin",476,"TA","TA","Y","None","WD","Normal",12.0895388292742,"FALSE","1980s","FALSE",2.5,238
"103","90","RL","NoAlley","Reg","Bnk","Inside","Gtl","SawyerW","Norm","Duplex","1Story","5","5",1979,"Gable","HdBoard","HdBoard","None",0,"TA","Fa","Slab","No","No","No","No",0,"No",0,"TA","Y",1535,"TA","Typ",0,"No","Attchd","Unf",410,"TA","TA","Y","None","WD","Alloca",11.6865762053166,"FALSE","1970s","FALSE",2,0
"104","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2009,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",1226,"Ex","Y",1226,"Gd","Typ",0,"No","Attchd","RFn",740,"TA","TA","Y","None","WD","Normal",12.2005574648421,"FALSE","2000s","FALSE",2,36
"105","50","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","1.5Fin","7","4",1950,"Gable","Stucco","Stucco","BrkFace",600,"TA","Fa","PConc","TA","TA","No","LwQ",224,"Unf",1040,"Ex","Y",1818,"TA","Typ",2,"TA","Detchd","Unf",240,"TA","TA","Y","None","WD","Normal",12.0406082058026,"TRUE","1930s","FALSE",1.5,184
"106","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","8","5",2004,"Hip","VinylSd","VinylSd","BrkFace",768,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",1053,"Ex","Y",1992,"Gd","Typ",1,"Gd","Attchd","RFn",648,"TA","TA","Y","None","WD","Normal",12.4292161968444,"TRUE","2000s","FALSE",2.5,185
"107","30","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","4","7",1995,"Mansard","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",641,"Gd","Y",1047,"TA","Typ",0,"No","Detchd","Unf",273,"Fa","Fa","N","None","WD","Normal",11.5129254649702,"TRUE","1800s","FALSE",1,0
"108","20","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","5","5",1950,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",104,"BLQ",789,"Ex","Y",789,"TA","Typ",0,"No","Detchd","Unf",250,"TA","TA","Y","None","WD","Partial",11.6526874073454,"TRUE","1940s","FALSE",1,0
"109","50","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Artery","1Fam","1.5Fin","5","7",2005,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",793,"TA","N",1517,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",11.6526874073454,"TRUE","1910s","FALSE",2,144
"110","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story","6","6",1977,"Hip","Plywood","Plywood","BrkFace",480,"TA","TA","CBlock","Gd","TA","No","BLQ",705,"Unf",1844,"Ex","Y",1844,"TA","Typ",1,"TA","Attchd","RFn",546,"TA","TA","Y","MnPrv","COD","Normal",12.1547793511426,"FALSE","1970s","FALSE",2,122
"111","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","6","4",1972,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","Fa","No","Rec",444,"Unf",994,"Gd","Y",1855,"TA","Typ",0,"No","Attchd","Unf",325,"TA","TA","Y","None","WD","Normal",11.8270060112765,"TRUE","1950s","FALSE",2,182
"112","80","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","SLvl","7","5",2000,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",250,"Unf",384,"Ex","Y",1430,"TA","Typ",1,"TA","BuiltIn","Fin",400,"TA","TA","Y","None","WD","Normal",12.1007121298723,"FALSE","2000s","FALSE",2.5,180
"113","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5",2007,"Gable","VinylSd","VinylSd","Stone",220,"Gd","TA","PConc","Ex","TA","Av","GLQ",984,"Unf",1264,"Ex","Y",2696,"Ex","Typ",1,"Gd","BuiltIn","Fin",792,"TA","TA","Y","None","New","Partial",12.8583197035179,"FALSE","2000s","FALSE",3.5,472
"114","20","RL","NoAlley","Reg","Bnk","Corner","Gtl","Crawfor","Norm","1Fam","1Story","6","5",1953,"Hip","Wd Sdng","Wd Sdng","BrkFace",184,"TA","Gd","CBlock","Gd","TA","Mn","ALQ",35,"Rec",1809,"TA","Y",2259,"Gd","Typ",2,"Gd","Basment","Unf",450,"TA","TA","Y","MnPrv","COD","Abnorml",12.2876526325226,"FALSE","1950s","FALSE",3,478
"115","70","RL","NoAlley","IR1","Lvl","Inside","Mod","Crawfor","Norm","1Fam","2Story","6","8",2002,"Gambrel","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",774,"LwQ",1028,"Ex","Y",2320,"Gd","Typ",1,"TA","Detchd","Unf",180,"TA","TA","Y","MnPrv","WD","Normal",12.4665119815881,"TRUE","1940s","FALSE",3.5,224
"116","160","FV","Pave","Reg","Lvl","Corner","Gtl","Somerst","Norm","TwnhsE","2Story","6","5",1999,"Gable","MetalSd","MetalSd","BrkFace",1129,"TA","TA","PConc","Gd","TA","No","GLQ",419,"Unf",729,"Gd","Y",1458,"TA","Typ",1,"Fa","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",12.0782392740203,"FALSE","1990s","FALSE",2.5,32
"117","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","5",1962,"Gable","Wd Sdng","Wd Sdng","BrkFace",116,"TA","TA","CBlock","TA","TA","No","LwQ",170,"BLQ",1092,"TA","Y",1092,"TA","Typ",1,"Po","Attchd","Unf",288,"TA","TA","Y","None","WD","Normal",11.8422292121128,"FALSE","1960s","FALSE",1.5,164
"118","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","Edwards","Norm","1Fam","1Story","5","5",2007,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",1125,"Gd","Y",1125,"TA","Typ",0,"No","Attchd","Unf",430,"TA","TA","Y","None","New","Partial",11.9511803959014,"TRUE","2000s","FALSE",1.5,144
"119","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","SawyerW","Norm","1Fam","2Story","7","5",1990,"Hip","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1470,"Unf",1673,"Gd","Y",3222,"Gd","Typ",2,"TA","Attchd","Unf",594,"TA","TA","Y","None","WD","Normal",12.6760762747759,"FALSE","1990s","FALSE",4,367
"120","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","6","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",728,"Ex","Y",1456,"Gd","Typ",1,"Gd","Attchd","Fin",390,"TA","TA","Y","None","New","Partial",12.0075607293375,"TRUE","2000s","FALSE",2.5,24
"121","80","RL","NoAlley","IR1","Low","CulDSac","Sev","ClearCr","Norm","1Fam","SLvl","6","5",1969,"Flat","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",938,"Unf",938,"Ex","Y",988,"TA","Typ",2,"TA","Attchd","Unf",540,"TA","TA","Y","None","WD","Normal",12.1007121298723,"FALSE","1960s","FALSE",2,260
"122","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","1.5Fin","4","5",1950,"Gable","AsbShng","AsbShng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",732,"Gd","Y",1123,"TA","Typ",0,"No","Detchd","Unf",264,"TA","TA","P","MnPrv","WD","Normal",11.5129254649702,"TRUE","1930s","FALSE",1,140
"123","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","6","7",1958,"Hip","MetalSd","MetalSd","BrkFace",135,"TA","Gd","CBlock","TA","TA","No","BLQ",570,"Unf",1080,"Gd","Y",1080,"TA","Typ",0,"No","Attchd","Unf",288,"TA","TA","Y","None","WD","Normal",11.8204101647182,"FALSE","1950s","FALSE",1,130
"124","120","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","TwnhsE","1Story","6","5",1993,"Gable","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",300,"Unf",1199,"Ex","Y",1199,"Gd","Typ",0,"No","Attchd","RFn",530,"TA","TA","Y","None","WD","Normal",11.944058319827,"FALSE","1990s","FALSE",2,63
"125","20","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NWAmes","Norm","1Fam","1Story","6","5",1998,"Gable","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","Gd","Fa","No","Unf",0,"Unf",1362,"TA","Y",1586,"TA","Typ",1,"TA","Attchd","Unf",435,"TA","TA","Y","None","WD","Normal",12.106252310248,"TRUE","1970s","FALSE",2,192
"126","190","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","2fmCon","1.5Fin","6","8",1982,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","TA","Av","GLQ",490,"Unf",520,"Gd","N",754,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",11.3445068133453,"TRUE","1930s","FALSE",2,53
"127","120","RL","NoAlley","IR1","Lvl","Inside","Gtl","NPkVill","Norm","TwnhsE","1Story","6","5",1976,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",120,"Unf",1078,"TA","Y",958,"TA","Typ",1,"TA","Attchd","RFn",440,"TA","TA","Y","None","WD","Normal",11.7597855429018,"FALSE","1970s","FALSE",2,205
"128","45","RM","NoAlley","IR1","Bnk","Inside","Gtl","OldTown","Feedr","1Fam","1.5Unf","5","7",1950,"Gable","WdShing","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","LwQ",116,"Unf",672,"Ex","Y",840,"TA","Typ",1,"TA","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",11.3736633976367,"TRUE","1930s","FALSE",1,0
"129","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","PosN","1Fam","2Story","6","5",1966,"Gable","VinylSd","VinylSd","BrkFace",266,"TA","TA","CBlock","TA","TA","No","BLQ",512,"Unf",660,"TA","Y",1348,"TA","Typ",1,"Fa","Attchd","RFn",453,"TA","TA","Y","None","WD","Normal",11.9511803959014,"FALSE","1960s","FALSE",1.5,296
"130","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","7",1991,"Gable","Plywood","Plywood","BrkFace",85,"TA","TA","CBlock","TA","TA","No","Rec",567,"BLQ",1008,"TA","Y",1053,"Ex","Typ",0,"No","2Types","RFn",750,"TA","TA","Y","MnWw","WD","Abnorml",11.9183905730784,"TRUE","1950s","FALSE",2,260
"131","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","2Story","7","6",1966,"Gable","MetalSd","MetalSd","BrkFace",309,"TA","TA","CBlock","TA","TA","No","Rec",445,"Unf",924,"Ex","Y",2157,"Gd","Typ",2,"Gd","Attchd","Fin",487,"TA","TA","Y","GdPrv","WD","Normal",12.3282902782544,"FALSE","1960s","FALSE",2.5,171
"132","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story","6","5",2000,"Gable","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","No","GLQ",695,"Unf",992,"Ex","Y",2054,"Gd","Typ",1,"TA","BuiltIn","RFn",390,"TA","TA","Y","None","WD","Normal",12.4049235042753,"FALSE","2000s","FALSE",3.5,72
"133","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","5","6",2002,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",405,"Unf",1063,"Gd","Y",1327,"Gd","Typ",0,"No","Detchd","Unf",624,"TA","TA","Y","None","WD","Normal",11.9233781145894,"TRUE","1950s","FALSE",2,0
"134","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","Timber","Norm","1Fam","1Story","8","5",2002,"Gable","VinylSd","VinylSd","BrkFace",136,"Gd","TA","PConc","Ex","TA","No","GLQ",1005,"Unf",1267,"Ex","Y",1296,"Gd","Typ",0,"No","Attchd","Fin",471,"TA","TA","Y","None","WD","Normal",12.3013828253345,"TRUE","2000s","FALSE",3,217
